datetime,open,high,low,close,volume
2024-03-21 09:30:00,177.00000,177.49001,176.55000,176.92000,6000915
2024-03-20 15:45:00,178.06000,178.67000,177.94501,178.66000,5392112
2024-03-20 15:30:00,178.21001,178.40700,178.00000,178.07500,2304810
2024-03-20 15:15:00,178.00999,178.39000,178.00000,178.21500,1897028
2024-03-20 15:00:00,177.97000,178.42999,177.81000,178.01601,2428615
2024-03-20 14:45:00,177.64000,178.24500,177.53110,177.95500,2620151
2024-03-20 14:30:00,177.00999,177.77000,176.72000,177.62900,2832270
2024-03-20 14:15:00,176.82001,177.09000,176.59500,177.00751,1781912
2024-03-20 14:00:00,176.63000,177.39000,176.63000,176.82001,2597060
2024-03-20 13:45:00,176.41499,176.72000,176.32001,176.64000,852807
2024-03-20 13:30:00,176.31000,176.54990,176.28000,176.42000,860541
2024-03-20 13:15:00,176.66499,176.66499,176.31000,176.32500,614548
2024-03-20 13:00:00,176.69501,176.77499,176.58501,176.66499,935883
2024-03-20 12:45:00,176.66499,176.71500,176.42999,176.69000,923024
2024-03-20 12:30:00,176.38000,176.76820,176.34030,176.66499,1105189
2024-03-20 12:15:00,176.10001,176.50999,176.10001,176.38010,949831
2024-03-20 12:00:00,176.14999,176.20000,176.05750,176.10500,698236
2024-03-20 11:45:00,176.02000,176.20500,175.97000,176.16000,643389
2024-03-20 11:30:00,176.05930,176.10001,175.94501,176.02499,801386
2024-03-20 11:15:00,175.88000,176.11000,175.72000,176.05991,1047802
2024-03-20 11:00:00,175.90500,176.05000,175.81000,175.86501,856195
2024-03-20 10:45:00,176.17250,176.17500,175.80000,175.90990,1119613
2024-03-20 10:30:00,176.16499,176.38000,175.92000,176.17999,1464673
2024-03-20 10:15:00,175.79500,176.17000,175.60001,176.16051,1474789
2024-03-20 10:00:00,175.68500,175.99001,175.61501,175.79910,1574191
2024-03-20 09:45:00,175.39000,175.97000,175.20000,175.67999,1979430
2024-03-20 09:30:00,175.73000,176.10001,175.09000,175.37010,3559219
2024-03-19 15:45:00,176.34250,176.53999,175.78999,176.08000,4579331
2024-03-19 15:30:00,176.33501,176.46880,176.26080,176.34000,2328849
2024-03-19 15:15:00,176.33501,176.40250,176.14000,176.33000,1181490
2024-03-19 15:00:00,176.21001,176.42990,176.00000,176.33501,1422083
2024-03-19 14:45:00,176.37219,176.39999,176.12000,176.21989,1232405
2024-03-19 14:30:00,176.42171,176.60500,176.37000,176.38000,1438677
2024-03-19 14:15:00,176.19910,176.43500,176.17000,176.42500,1219324
2024-03-19 14:00:00,176.12000,176.37000,176.07210,176.19490,1660341
2024-03-19 13:45:00,175.80000,176.12000,175.78999,176.11501,1219081
2024-03-19 13:30:00,175.64999,175.87000,175.64000,175.79790,902475
2024-03-19 13:15:00,175.63000,175.82001,175.55009,175.64500,800547
2024-03-19 13:00:00,175.32021,175.85001,175.32021,175.63010,1543837
2024-03-19 12:45:00,175.46001,175.47501,175.27010,175.32449,943985
2024-03-19 12:30:00,175.31500,175.47000,175.17130,175.46001,851933
2024-03-19 12:15:00,174.91620,175.39600,174.89999,175.31000,962780
2024-03-19 12:00:00,175.21500,175.26500,174.88000,174.92130,904019
2024-03-19 11:45:00,175.14999,175.32500,175.00999,175.21989,822050
2024-03-19 11:30:00,174.84000,175.41000,174.84000,175.14999,1517993
2024-03-19 11:15:00,174.92500,175.09000,174.62000,174.84000,1133789
2024-03-19 11:00:00,174.88000,175.33839,174.79500,174.91000,1427790
2024-03-19 10:45:00,175.13499,175.28999,174.56000,174.88000,1652883
2024-03-19 10:30:00,174.70000,175.37000,174.63319,175.13020,1957550
2024-03-19 10:15:00,174.83130,174.94000,174.45500,174.70500,1833405
2024-03-19 10:00:00,174.45500,175.03999,174.43500,174.84000,2657636
2024-03-19 09:45:00,173.15500,174.50000,173.03000,174.46001,2923191
2024-03-19 09:30:00,174.09000,174.20000,173.12000,173.14751,4306857
2024-03-18 15:45:00,175.02499,175.02850,173.52000,173.70000,5857484
2024-03-18 15:30:00,175.07001,175.17500,174.85001,175.03000,1429103
2024-03-18 15:15:00,175.00000,175.10001,174.91499,175.06500,1245137
2024-03-18 15:00:00,174.97501,175.17599,174.96500,175.00000,1090233
2024-03-18 14:45:00,175.00500,175.10001,174.89470,174.97501,1894581
2024-03-18 14:30:00,175.53600,175.53999,174.82001,175.00990,1547307
2024-03-18 14:15:00,175.32500,175.53999,175.25999,175.53011,1099358
2024-03-18 14:00:00,175.12000,175.39999,175.05000,175.32010,955859
2024-03-18 13:45:00,175.03500,175.20000,175.00000,175.11600,888255
2024-03-18 13:30:00,175.39999,175.45000,174.99001,175.03160,1110329
2024-03-18 13:15:00,174.80969,175.42000,174.80969,175.39500,1401749
2024-03-18 13:00:00,175.08000,175.14999,174.75000,174.80499,1646188
2024-03-18 12:45:00,175.59500,175.59500,175.07500,175.08000,1106561
2024-03-18 12:30:00,175.25500,175.62000,175.10500,175.59061,1323406
2024-03-18 12:15:00,175.42000,175.50999,175.20000,175.25830,1324323
2024-03-18 12:00:00,175.64000,175.64999,175.21001,175.42999,1996399
2024-03-18 11:45:00,176.13499,176.17500,175.61150,175.63890,1999082
2024-03-18 11:30:00,176.82001,176.90500,176.11000,176.13499,1748985
2024-03-18 11:15:00,176.86000,177.07739,176.56000,176.82001,1915457
2024-03-18 11:00:00,177.17999,177.33000,176.64000,176.85500,1742400
2024-03-18 10:45:00,177.53000,177.66000,176.89000,177.17500,2292029
2024-03-18 10:30:00,177.37000,177.71001,177.23000,177.53000,2717169
2024-03-18 10:15:00,177.14500,177.46001,176.64999,177.35001,3016564
2024-03-18 10:00:00,176.78000,177.24001,176.59000,177.14999,3231544
2024-03-18 09:45:00,176.47000,177.58000,176.44000,176.75800,5631808
2024-03-18 09:30:00,175.60001,176.60001,174.89059,176.46010,11013710
2024-03-15 15:45:00,171.77000,172.60001,171.47800,172.57001,4904377
2024-03-15 15:30:00,171.85600,172.00000,171.75500,171.77991,1356212
2024-03-15 15:15:00,171.62500,171.99001,171.47000,171.86501,1074536
2024-03-15 15:00:00,171.52560,171.78000,171.47000,171.62500,1066484
2024-03-15 14:45:00,171.43159,171.52000,171.08990,171.52000,1074976
2024-03-15 14:30:00,171.21500,171.45000,171.17999,171.44000,1112836
2024-03-15 14:15:00,170.96500,171.23500,170.96001,171.21500,1047462
2024-03-15 14:00:00,171.12500,171.25000,170.80499,170.97000,946661
2024-03-15 13:45:00,170.67999,171.14000,170.52499,171.12740,797383
2024-03-15 13:30:00,170.70000,170.82001,170.55000,170.67999,887919
2024-03-15 13:15:00,170.67999,170.89000,170.62000,170.69501,1189013
2024-03-15 13:00:00,170.70500,170.84500,170.60001,170.68500,15940079
2024-03-15 12:45:00,171.08990,171.19000,170.66000,170.70731,803256
2024-03-15 12:30:00,171.31500,171.51500,171.07001,171.08501,839426
2024-03-15 12:15:00,171.16000,171.48000,170.99001,171.31500,1099523
2024-03-15 12:00:00,170.98000,171.20000,170.85500,171.17490,951652
2024-03-15 11:45:00,171.03799,171.11000,170.86000,170.98500,829264
2024-03-15 11:30:00,170.95500,171.10001,170.73199,171.04500,990348
2024-03-15 11:15:00,170.85500,171.13000,170.61110,170.95500,1123978
2024-03-15 11:00:00,170.70000,171.17000,170.67999,170.85500,1499339
2024-03-15 10:45:00,170.83990,170.98000,170.58000,170.70000,1150339
2024-03-15 10:30:00,170.61810,170.89000,170.28999,170.81000,1825836
2024-03-15 10:15:00,171.11000,171.19971,170.56400,170.61011,1461609
2024-03-15 10:00:00,171.44000,171.60500,170.88000,171.10001,1692499
2024-03-15 09:45:00,171.44000,171.77000,171.30000,171.45000,1542357
2024-03-15 09:30:00,171.00000,172.47000,171.00000,171.42000,17299531
2024-03-14 15:45:00,172.97000,173.28250,172.77000,173.08000,5500705
2024-03-14 15:30:00,172.66000,173.08000,172.50330,172.97000,2249657
2024-03-14 15:15:00,172.28999,172.69000,172.22000,172.66000,2087032
2024-03-14 15:00:00,172.92000,172.92000,172.24001,172.29010,1933821
2024-03-14 14:45:00,173.48500,173.55499,172.88000,172.92000,1313296
2024-03-14 14:30:00,173.83000,173.84000,173.28999,173.48849,1275627
2024-03-14 14:15:00,173.85001,174.00000,173.59000,173.82500,1670051
2024-03-14 14:00:00,173.70000,173.97000,173.60001,173.85910,1682223
2024-03-14 13:45:00,173.80000,173.80000,173.33000,173.69501,1587167
2024-03-14 13:30:00,172.96890,173.86000,172.89999,173.81000,2188599
2024-03-14 13:15:00,172.64000,173.14999,172.27499,172.96300,2079084
2024-03-14 13:00:00,172.37000,173.36920,172.24001,172.64500,4207719
2024-03-14 12:45:00,172.49500,172.67870,172.28999,172.36000,1713506
2024-03-14 12:30:00,172.67999,172.74001,172.42000,172.50000,1628624
2024-03-14 12:15:00,172.67470,173.02499,172.39999,172.67000,1581044
2024-03-14 12:00:00,173.17999,173.34000,172.64999,172.67870,1464461
2024-03-14 11:45:00,173.22501,173.49001,173.06000,173.19000,1889822
2024-03-14 11:30:00,173.34500,173.48500,173.14000,173.23000,1817164
2024-03-14 11:15:00,174.02000,174.23990,173.32001,173.34000,1808930
2024-03-14 11:00:00,173.85001,174.30780,173.81000,174.01910,2785459
2024-03-14 10:45:00,173.41000,173.89000,173.34000,173.84000,2016142
2024-03-14 10:30:00,173.67000,173.85500,173.30000,173.41000,2116490
2024-03-14 10:15:00,173.28000,173.82500,173.14999,173.66499,3357749
2024-03-14 10:00:00,172.80000,173.43500,172.38000,173.27699,2605604
2024-03-14 09:45:00,172.80499,173.24710,172.28999,172.81000,3283275
2024-03-14 09:30:00,172.32001,173.27499,172.05000,172.80870,5691224
2024-03-13 15:45:00,171.59000,171.70500,171.03999,171.17000,4077258
2024-03-13 15:30:00,171.28000,171.64999,171.21001,171.59500,1916673
2024-03-13 15:15:00,171.64000,171.74001,171.03000,171.28000,1390888
2024-03-13 15:00:00,171.64999,171.71001,171.44501,171.63770,1105968
2024-03-13 14:45:00,171.59500,171.80000,171.53000,171.64999,984756
2024-03-13 14:30:00,171.58000,171.70000,171.50999,171.60001,746873
2024-03-13 14:15:00,171.65500,171.75999,171.52499,171.58000,854502
2024-03-13 14:00:00,171.49980,171.72000,171.44000,171.65500,1021854
2024-03-13 13:45:00,171.17000,171.53000,171.16499,171.50000,993730
2024-03-13 13:30:00,171.42999,171.42999,171.16000,171.16400,975609
2024-03-13 13:15:00,171.31030,171.46001,171.13499,171.43500,1091034
2024-03-13 13:00:00,171.01500,171.36501,171.01500,171.31000,1921445
2024-03-13 12:45:00,171.05000,171.07001,170.94501,171.01500,983009
2024-03-13 12:30:00,171.07001,171.12000,170.94000,171.03999,1938135
2024-03-13 12:15:00,170.94501,171.14000,170.94501,171.06000,1071992
2024-03-13 12:00:00,171.03999,171.05499,170.85271,170.94501,959855
2024-03-13 11:45:00,170.99750,171.17999,170.91000,171.03011,1326518
2024-03-13 11:30:00,171.00000,171.17000,170.89990,170.99710,1030884
2024-03-13 11:15:00,171.00000,171.14999,170.89999,170.99500,1069380
2024-03-13 11:00:00,171.03999,171.21001,170.86501,171.00800,1505738
2024-03-13 10:45:00,171.09500,171.35001,170.97000,171.03500,1910384
2024-03-13 10:30:00,170.98500,171.25999,170.91000,171.10001,1644547
2024-03-13 10:15:00,170.77310,171.31000,170.75999,170.98500,2016148
2024-03-13 10:00:00,171.67000,171.70000,170.75999,170.77499,3413349
2024-03-13 09:45:00,171.95500,172.17999,171.56000,171.66530,2574202
2024-03-13 09:30:00,172.77000,173.18500,171.87000,171.96001,3957023
2024-03-12 15:45:00,173.70500,173.86000,173.14999,173.22000,4402557
2024-03-12 15:30:00,173.85500,174.03000,173.67000,173.71001,1966329
2024-03-12 15:15:00,173.92000,174.00999,173.75000,173.84500,1663035
2024-03-12 15:00:00,173.73000,173.92999,173.53000,173.91499,1259132
2024-03-12 14:45:00,173.38000,173.92000,173.35001,173.73441,1159054
2024-03-12 14:30:00,173.79500,173.97000,173.36000,173.38000,1308365
2024-03-12 14:15:00,173.53979,173.84000,173.53000,173.79990,1271730
2024-03-12 14:00:00,173.27000,173.70000,173.19000,173.53999,1387224
2024-03-12 13:45:00,173.39000,173.47501,173.00999,173.26370,1095180
2024-03-12 13:30:00,173.04500,173.49001,173.03000,173.39000,1553904
2024-03-12 13:15:00,172.80000,173.25999,172.72000,173.03999,1388939
2024-03-12 13:00:00,172.52361,172.84000,172.38000,172.79500,2151875
2024-03-12 12:45:00,172.18500,172.55000,171.94000,172.52740,1892858
2024-03-12 12:30:00,172.53000,172.60500,172.14999,172.17999,1238376
2024-03-12 12:15:00,173.03500,173.10001,172.43201,172.52000,1472297
2024-03-12 12:00:00,172.58540,173.05000,172.21500,173.03500,1996448
2024-03-12 11:45:00,172.53999,172.73000,172.44000,172.58501,1003158
2024-03-12 11:30:00,172.67500,172.89000,172.48000,172.53101,1395576
2024-03-12 11:15:00,172.63000,172.91000,172.62000,172.67990,1463466
2024-03-12 11:00:00,172.62000,172.78500,172.32010,172.62270,1621217
2024-03-12 10:45:00,172.67999,172.77000,172.48000,172.61000,1568235
2024-03-12 10:30:00,172.64000,172.89999,172.50500,172.67000,1972502
2024-03-12 10:15:00,172.30130,172.70500,171.97591,172.63499,2139266
2024-03-12 10:00:00,171.48000,172.48000,171.45000,172.30000,3025245
2024-03-12 09:45:00,171.41000,171.66130,171.05000,171.45500,3073701
2024-03-12 09:30:00,173.14999,173.47000,171.00999,171.39999,5688909
2024-03-11 15:45:00,172.91499,173.06990,172.45000,172.78999,4300598
2024-03-11 15:30:00,172.71001,173.00000,172.68500,172.92000,1639239
2024-03-11 15:15:00,172.49001,172.73000,172.43500,172.70000,1048885
2024-03-11 15:00:00,172.87000,172.94000,172.47000,172.48770,1075457
2024-03-11 14:45:00,172.78999,172.89999,172.67000,172.87000,945996
2024-03-11 14:30:00,172.63000,172.82001,172.53000,172.78500,978633
2024-03-11 14:15:00,172.45000,172.64000,172.38000,172.62500,828697
2024-03-11 14:00:00,172.62000,172.69501,172.36490,172.44000,941315
2024-03-11 13:45:00,172.73000,172.86000,172.28000,172.62000,1456320
2024-03-11 13:30:00,172.38499,173.42000,172.22000,172.74001,2359027
2024-03-11 13:15:00,172.11501,172.41499,172.05000,172.39000,1010076
2024-03-11 13:00:00,172.60600,172.75000,172.05009,172.12000,1135967
2024-03-11 12:45:00,172.67999,172.81000,172.55000,172.61000,944972
2024-03-11 12:30:00,172.82500,172.98000,172.63000,172.67999,868672
2024-03-11 12:15:00,172.76500,173.14999,172.64290,172.82001,1221976
2024-03-11 12:00:00,173.06000,173.14999,172.75999,172.75999,1380656
2024-03-11 11:45:00,173.01010,173.19000,172.85350,173.05499,1061101
2024-03-11 11:30:00,172.67799,173.32961,172.53999,173.01070,1829640
2024-03-11 11:15:00,172.64999,172.89000,172.56520,172.67310,1455957
2024-03-11 11:00:00,172.47000,172.77499,172.29500,172.64500,1951675
2024-03-11 10:45:00,172.60001,172.70000,172.28999,172.48000,1944097
2024-03-11 10:30:00,173.34891,173.64000,172.51601,172.60519,2158269
2024-03-11 10:15:00,173.32001,173.84000,172.98000,173.35001,2485203
2024-03-11 10:00:00,173.81000,173.99001,173.02000,173.33000,3310052
2024-03-11 09:45:00,173.84000,173.99001,172.89000,173.80000,3416345
2024-03-11 09:30:00,173.25000,174.25000,172.83000,173.88989,8294596
2024-03-08 15:45:00,171.13499,171.47000,170.72000,170.74001,6121592
2024-03-08 15:30:00,171.41000,171.73280,171.03999,171.13499,2715333
2024-03-08 15:15:00,172.19000,172.22501,171.34500,171.39999,2797701
2024-03-08 15:00:00,172.71001,172.97000,172.17999,172.20000,1938754
2024-03-08 14:45:00,173.05009,173.27000,172.70000,172.71100,1866851
2024-03-08 14:30:00,173.47000,173.70000,173.00999,173.05499,2241239
2024-03-08 14:15:00,172.85001,173.50000,172.85001,173.47000,2488632
2024-03-08 14:00:00,172.42999,173.00000,172.39600,172.84000,2269874
2024-03-08 13:45:00,172.34000,172.49001,172.09000,172.42171,1312478
2024-03-08 13:30:00,172.23500,172.41000,172.14000,172.33000,1691867
2024-03-08 13:15:00,172.03999,172.25999,171.90500,172.23000,1226474
2024-03-08 13:00:00,171.84000,172.38000,171.71001,172.03000,1769098
2024-03-08 12:45:00,172.48000,172.59000,171.73000,171.84000,2080701
2024-03-08 12:30:00,172.72000,172.78999,172.30000,172.48000,1785415
2024-03-08 12:15:00,172.40199,172.77000,172.21001,172.71500,2409946
2024-03-08 12:00:00,171.48000,172.45000,171.36000,172.40500,2294886
2024-03-08 11:45:00,171.45000,171.74001,170.92999,171.49001,2194288
2024-03-08 11:30:00,171.62000,172.48000,171.33000,171.45000,3501798
2024-03-08 11:15:00,171.42999,172.05000,171.32899,171.62000,2791444
2024-03-08 11:00:00,171.36000,171.77000,171.17000,171.43500,2599363
2024-03-08 10:45:00,171.33000,171.41000,171.02000,171.36870,1603727
2024-03-08 10:30:00,171.78000,171.89999,171.11000,171.33000,2147964
2024-03-08 10:15:00,171.37000,171.84900,171.17239,171.78000,2746843
2024-03-08 10:00:00,170.74001,171.62000,170.64999,171.36011,3726910
2024-03-08 09:45:00,169.66000,170.86000,169.64500,170.73000,3925406
2024-03-08 09:30:00,169.00000,169.87000,168.94000,169.64500,5761184
2024-03-07 15:45:00,169.44000,169.45000,168.89999,168.98000,5274605
2024-03-07 15:30:00,169.61501,169.66000,169.38000,169.43781,2130542
2024-03-07 15:15:00,169.99500,170.09000,169.60049,169.61011,1447430
2024-03-07 15:00:00,170.23500,170.23500,169.75000,170.01500,2133951
2024-03-07 14:45:00,170.34500,170.44000,170.14999,170.23990,1325817
2024-03-07 14:30:00,170.09000,170.40500,170.06500,170.34000,1517512
2024-03-07 14:15:00,170.21500,170.21800,169.77000,170.10001,2225404
2024-03-07 14:00:00,170.57001,170.73000,170.13000,170.21600,2155626
2024-03-07 13:45:00,170.02000,170.60001,170.00000,170.56000,2923041
2024-03-07 13:30:00,169.63000,170.10001,169.55000,170.02000,2653473
2024-03-07 13:15:00,169.28500,169.64999,169.13000,169.62500,1503808
2024-03-07 13:00:00,169.11000,169.30000,168.99001,169.28990,1681558
2024-03-07 12:45:00,169.19501,169.25999,169.00999,169.11501,1295003
2024-03-07 12:30:00,169.17000,169.38000,169.00999,169.20000,1414229
2024-03-07 12:15:00,169.38000,169.60001,169.00999,169.16000,1733053
2024-03-07 12:00:00,169.22501,169.58501,168.99170,169.37500,1875746
2024-03-07 11:45:00,169.21001,169.28590,168.92000,169.22000,1466792
2024-03-07 11:30:00,169.28999,169.39000,169.03999,169.20500,1593751
2024-03-07 11:15:00,168.85001,169.53000,168.77000,169.28000,2550876
2024-03-07 11:00:00,168.77499,168.89999,168.62000,168.84030,1956901
2024-03-07 10:45:00,168.90500,169.07001,168.61000,168.75780,2016426
2024-03-07 10:30:00,168.98000,169.08000,168.70000,168.89999,2088612
2024-03-07 10:15:00,169.47000,169.59000,168.89999,168.97000,2083602
2024-03-07 10:00:00,169.72701,169.73000,169.06000,169.46120,2231098
2024-03-07 09:45:00,168.69000,169.78000,168.49001,169.72250,3652737
2024-03-07 09:30:00,169.14999,169.74001,168.61000,168.70000,7543868
2024-03-06 15:45:00,169.16499,169.38000,168.87000,169.12000,20451114
2024-03-06 15:30:00,169.00999,169.39500,168.87000,169.16000,1312374
2024-03-06 15:15:00,168.81000,169.08000,168.75000,169.00000,1077291
2024-03-06 15:00:00,168.82001,169.08000,168.75000,168.81000,974816
2024-03-06 14:45:00,168.99879,169.24001,168.70000,168.84000,1123684
2024-03-06 14:30:00,169.11000,169.24001,168.81000,168.99001,971489
2024-03-06 14:15:00,168.93500,169.19000,168.67999,169.10001,1202341
2024-03-06 14:00:00,169.38000,169.50000,168.92101,168.93269,1305959
2024-03-06 13:45:00,169.75000,169.78000,169.03999,169.39000,1088728
2024-03-06 13:30:00,169.99500,170.04500,169.03999,169.75000,1365999
2024-03-06 13:15:00,170.06500,170.12500,169.94000,169.99150,859628
2024-03-06 13:00:00,170.12500,170.22501,170.00000,170.06599,782712
2024-03-06 12:45:00,170.00500,170.17999,169.91000,170.12090,858448
2024-03-06 12:30:00,170.17500,170.35001,169.98000,170.00500,1025383
2024-03-06 12:15:00,170.28000,170.30000,170.03999,170.17990,1249230
2024-03-06 12:00:00,169.75150,170.28000,169.70000,170.28000,1301787
2024-03-06 11:45:00,169.50999,169.86189,169.38000,169.73000,1150661
2024-03-06 11:30:00,169.77499,169.84500,169.33501,169.50500,1302467
2024-03-06 11:15:00,169.61000,170.00999,169.60500,169.78000,1293078
2024-03-06 11:00:00,169.55000,169.74500,169.31500,169.61000,1241309
2024-03-06 10:45:00,169.52000,169.69000,169.27000,169.54500,2078202
2024-03-06 10:30:00,169.59000,170.05000,169.28999,169.51500,2160050
2024-03-06 10:15:00,169.31000,169.62000,169.10500,169.58000,2097596
2024-03-06 10:00:00,169.80499,169.82001,168.98000,169.31000,3087161
2024-03-06 09:45:00,169.86000,170.10001,168.92999,169.80000,4786342
2024-03-06 09:30:00,170.42999,171.07001,169.58000,169.82001,10085679
2024-03-05 15:45:00,170.07001,170.20000,169.95000,170.17000,30511469
2024-03-05 15:30:00,169.99001,170.11000,169.83000,170.06500,1895030
2024-03-05 15:15:00,169.97000,170.10001,169.81500,169.98000,1505314
2024-03-05 15:00:00,170.04010,170.24831,169.95000,169.96500,1307344
2024-03-05 14:45:00,169.91000,170.14000,169.78999,170.04500,1410252
2024-03-05 14:30:00,170.04990,170.10001,169.84390,169.90540,1101225
2024-03-05 14:15:00,170.18500,170.37469,169.98000,170.04401,1280631
2024-03-05 14:00:00,169.99001,170.25000,169.94000,170.18880,1275085
2024-03-05 13:45:00,170.02000,170.24760,169.98120,169.98500,1080647
2024-03-05 13:30:00,170.46001,170.47200,169.95000,170.02499,1493960
2024-03-05 13:15:00,170.67999,170.72501,170.38000,170.47000,1067136
2024-03-05 13:00:00,170.30000,170.75999,170.14999,170.67990,1167034
2024-03-05 12:45:00,170.36501,170.57001,170.24001,170.29790,997955
2024-03-05 12:30:00,170.78500,170.82870,170.23730,170.37000,1083663
2024-03-05 12:15:00,170.60500,170.89500,170.50000,170.78500,1203366
2024-03-05 12:00:00,170.25011,170.64999,170.11000,170.60500,1330463
2024-03-05 11:45:00,169.97231,170.27890,169.86000,170.25920,1315133
2024-03-05 11:30:00,170.41499,170.43990,169.86000,169.97820,1389936
2024-03-05 11:15:00,170.53999,170.82001,170.08000,170.42000,1829581
2024-03-05 11:00:00,170.41000,170.55000,170.00000,170.53011,2363946
2024-03-05 10:45:00,169.98599,170.44000,169.95000,170.41000,3415074
2024-03-05 10:30:00,169.92000,170.11000,169.62000,169.98810,4600019
2024-03-05 10:15:00,170.37000,170.63989,169.89999,169.91000,5290947
2024-03-05 10:00:00,170.50000,171.00000,170.02000,170.36000,4496565
2024-03-05 09:45:00,170.64000,170.83000,170.07001,170.48500,5642999
2024-03-05 09:30:00,171.00000,171.97000,170.57001,170.65990,13135306
2024-03-04 15:45:00,175.11330,175.25999,174.95000,175.09000,27174365
2024-03-04 15:30:00,175.44501,175.50000,175.06500,175.11481,1382250
2024-03-04 15:15:00,175.36501,175.46851,175.14000,175.44000,1186993
2024-03-04 15:00:00,175.32500,175.42999,175.12000,175.36501,1082421
2024-03-04 14:45:00,175.57500,175.63000,175.31000,175.32500,1265652
2024-03-04 14:30:00,174.35629,175.64500,174.35500,175.57990,1838726
2024-03-04 14:15:00,174.15100,174.45000,174.14500,174.35001,1101278
2024-03-04 14:00:00,174.20000,174.25140,173.98000,174.15601,1197508
2024-03-04 13:45:00,174.31500,174.50500,174.19009,174.20500,1123032
2024-03-04 13:30:00,173.89999,174.33940,173.79500,174.31000,1289009
2024-03-04 13:15:00,173.89500,174.08000,173.83990,173.90500,1184809
2024-03-04 13:00:00,174.03000,174.08990,173.79010,173.89000,1627062
2024-03-04 12:45:00,174.13229,174.38499,174.02000,174.05000,1098488
2024-03-04 12:30:00,174.63000,174.67999,174.10249,174.12500,1068950
2024-03-04 12:15:00,174.24001,174.70000,174.16000,174.62700,1137853
2024-03-04 12:00:00,174.11121,174.32001,174.00999,174.24001,1355213
2024-03-04 11:45:00,174.52000,174.52550,174.10001,174.12010,1334145
2024-03-04 11:30:00,174.82001,175.00500,174.50999,174.52499,1384179
2024-03-04 11:15:00,174.58231,175.02000,174.43030,174.81500,1481460
2024-03-04 11:00:00,174.84000,174.92000,174.56480,174.59000,1763562
2024-03-04 10:45:00,174.36000,174.99001,174.27010,174.81000,2663102
2024-03-04 10:30:00,174.19000,174.49001,173.89999,174.36890,3210276
2024-03-04 10:15:00,174.58501,174.72000,173.92999,174.17000,3779150
2024-03-04 10:00:00,174.96001,175.00000,174.25000,174.58000,4477429
2024-03-04 09:45:00,175.24500,175.54010,174.62000,174.97000,5505224
2024-03-04 09:30:00,175.80000,176.83000,175.22000,175.24500,10291375
2024-03-01 15:45:00,179.64000,179.80000,179.55000,179.64000,3959727
2024-03-01 15:30:00,179.67999,179.74001,179.41499,179.64999,2012063
2024-03-01 15:15:00,179.77499,179.79750,179.55000,179.67999,1637363
2024-03-01 15:00:00,180.00500,180.00999,179.62010,179.78000,1846493
2024-03-01 14:45:00,179.95000,180.09000,179.89999,180.00500,1401368
2024-03-01 14:30:00,180.20000,180.20500,179.75000,179.94119,1635912
2024-03-01 14:15:00,179.82001,180.22000,179.77000,180.20000,2188707
2024-03-01 14:00:00,179.31500,179.94000,179.30000,179.81010,2012632
2024-03-01 13:45:00,179.20500,179.32001,179.07001,179.32001,1327885
2024-03-01 13:30:00,178.70500,179.39000,178.56000,179.20500,2139828
2024-03-01 13:15:00,178.75999,178.80000,178.38000,178.70010,1780008
2024-03-01 13:00:00,178.53000,178.78000,178.33000,178.75500,1490736
2024-03-01 12:45:00,178.21600,178.66000,178.12000,178.52400,1973073
2024-03-01 12:30:00,178.04221,178.32001,177.95000,178.22470,1652464
2024-03-01 12:15:00,177.62500,178.07001,177.57001,178.03999,1808108
2024-03-01 12:00:00,177.93500,177.93500,177.38000,177.63000,2555599
2024-03-01 11:45:00,177.82420,178.07001,177.72000,177.93500,1952485
2024-03-01 11:30:00,178.25000,178.25000,177.77000,177.82001,1858234
2024-03-01 11:15:00,178.06000,178.42000,177.92999,178.23000,11746530
2024-03-01 11:00:00,178.29500,178.47000,178.01500,178.05099,1772192
2024-03-01 10:45:00,178.22501,178.38000,177.67000,178.29500,2277062
2024-03-01 10:30:00,178.31000,178.47000,177.84000,178.23000,2774346
2024-03-01 10:15:00,178.92500,179.24989,178.29601,178.30850,2304651
2024-03-01 10:00:00,179.35001,179.89999,178.81000,178.92960,2517198
2024-03-01 09:45:00,180.05000,180.22000,179.06000,179.24500,2954024
2024-03-01 09:30:00,180.44000,180.53000,179.84660,180.06500,5859094
2024-02-29 15:45:00,180.23000,181.11000,179.57001,180.77000,10955047
2024-02-29 15:30:00,180.58501,180.64500,180.22000,180.23320,2265878
2024-02-29 15:15:00,180.23500,180.70000,180.19000,180.58501,2017626
2024-02-29 15:00:00,180.20000,180.38000,180.19501,180.23000,1562462
2024-02-29 14:45:00,179.94000,180.20000,179.86000,180.20000,1468044
2024-02-29 14:30:00,180.12000,180.24001,179.92999,179.94000,1198624
2024-02-29 14:15:00,180.36501,180.49001,180.02000,180.11000,1368459
2024-02-29 14:00:00,180.08501,180.46001,179.98000,180.36501,1864708
2024-02-29 13:45:00,180.00999,180.17500,179.67999,180.08501,1805793
2024-02-29 13:30:00,180.38000,180.41000,179.91499,180.00990,1508742
2024-02-29 13:15:00,180.56000,180.63000,180.33000,180.38000,1376469
2024-02-29 13:00:00,180.14500,180.80000,180.14000,180.55991,1699377
2024-02-29 12:45:00,179.77000,180.17999,179.67000,180.14500,1631808
2024-02-29 12:30:00,179.82001,179.87500,179.64999,179.76500,3088236
